2242.33361611 2344.8130948  2344.8130948 5679.22153115  	2101.31024915 2115.00526622  2115.00526622 6255.70928704  	2176.00679491 2246.86749521  2246.86749521 6016.68106633  	
3930.36909797 4168.68604968  4168.68604968 6540.44005342  	1767.47803935 1675.93253263  1675.93253263 6505.13828101  	2411.66566634 2556.68514088  2556.68514088 5771.7882524  	
64414.7563697 57935.7083074  57935.7083074 54222.4121811  	1174.50084052 1030.31742219  1030.31742219 7015.54702775  	1415.45436899 1738.59185765  1738.59185765 4022.4930069  	
67187.3721218 60370.1497636  60370.1497636 56570.1426242  	1213.35707983 914.049038316  914.049038316 7731.27275168  	1221.56747719 1650.39060354  1650.39060354 3454.97323783  	
65076.7124374 58844.7232457  58844.7232457 55665.5271738  	1353.19189874 924.775456109  924.775456109 8425.24385697  	1127.60638506 1584.96149701  1584.96149701 3191.09771973  	
62920.1394664 57287.3022509  57287.3022509 54749.5208588  	1532.04846898 993.922549219  993.922549219 8944.42030639  	1053.56880067 1495.87018263  1495.87018263 3003.65481321  	
61440.3875656 56112.0197819  56112.0197819 53921.4589781  	1737.73874428 1094.96229844  1094.96229844 9241.01370909  	985.959087755 1398.38868009  1398.38868009 2849.99687295  	
61113.3763651 55628.5214477  55628.5214477 53226.533844  	1951.20578366 1197.40559411  1197.40559411 9330.47121317  	923.913514748 1304.08992975  1304.08992975 2721.18544652  	
61895.7954376 55827.690744  55827.690744 52670.7184023  	2149.84955155 1279.7862743  1279.7862743 9251.00182514  	867.016639456 1215.57121556  1215.57121556 2607.51030074  	
63353.1254264 56471.9994114  56471.9994114 52258.0197745  	2309.94212608 1326.59639439  1326.59639439 9048.93967634  	815.314878598 1133.47268378  1133.47268378 2502.56855301  	
64862.9813373 57295.0740278  57295.0740278 52181.7452735  	2415.77936574 1330.16771222  1330.16771222 8771.72785377  	769.58107701 1059.43963963  1059.43963963 2405.58348995  	
65848.3155629 57874.1248857  57874.1248857 52226.561702  	2473.38792346 1303.09539147  1303.09539147 8471.00597004  	730.182642555 994.660515938  994.660515938 2317.49167121  	
66122.7173717 57969.7415837  57969.7415837 52080.6322034  	2496.57074065 1261.23713561  1261.23713561 8181.95484791  	696.544488062 938.795238098  938.795238098 2238.26490946  	
65816.7218244 57628.7525995  57628.7525995 51678.643721  	2496.37885287 1213.8054949  1213.8054949 7919.61484619  	667.717237341 890.709327854  890.709327854 2167.19629035  	
65141.2895148 56997.8779051  56997.8779051 51085.1887546  	2481.39553348 1166.244454  1166.244454 7688.74766461  	642.778275231 849.123790424  849.123790424 2103.39092419  	
64283.7760275 56223.5562521  56223.5562521 50396.270932  	2457.98727093 1121.84417802  1121.84417802 7489.41345383  	620.928620257 812.839675318  812.839675318 2045.92109718  	
63376.2517678 55413.6989943  55413.6989943 49690.6826786  	2430.44098692 1082.29202478  1082.29202478 7319.33298431  	601.519865537 780.834133252  780.834133252 1993.91769625  	
62497.6585443 54633.9600644  54633.9600644 49018.0682237  	2401.40865924 1048.155831  1048.155831 7175.15353645  	584.046659658 752.279592471  752.279592471 1946.60415664  	
61687.8908133 53917.6122156  53917.6122156 48403.5133001  	2372.4168247 1019.33175368  1019.33175368 7053.22942912  	568.120990422 726.520195538  726.520195538 1903.29573285  	
60962.0404369 53276.9784601  53276.9784601 47855.689057  	2344.27716613 995.374596846  995.374596846 6950.06796155  	553.444295081 703.037126217  703.037126217 1863.39103867  	
60321.0586962 52712.3380541  52712.3380541 47373.7570886  	2317.37139992 975.70584746  975.70584746 6862.54370706  	539.784616687 681.417761128  681.417761128 1826.3655288  	
59758.7289958 52217.8621182  52217.8621182 46952.1093791  	2291.83494094 959.731181366  959.731181366 6787.9724522  	526.959826502 661.332011517  661.332011517 1791.76677401  	
59265.8567741 51785.2147944  51785.2147944 46583.2684895  	2267.67018466 946.900172327  946.900172327 6724.11020753  	514.825760719 642.514941282  642.514941282 1759.20977168  	
58832.6105394 51405.5720394  51405.5720394 46259.5066708  	2244.81404151 936.731964611  936.731964611 6669.11709617  	503.267881653 624.754016861  624.754016861 1728.37157308  	
58449.7235336 51070.6556711  51070.6556711 45973.6621772  	2223.17695989 928.82213882  928.82213882 6621.50802248  	492.195369214 607.879636846  607.879636846 1698.98540506  	
58109.0335018 50773.1934149  50773.1934149 45719.4895381  	2202.66473755 922.839930154  922.839930154 6580.10130845  	481.536873803 591.757984205  591.757984205 1670.83474885  	
57803.6597706 50507.0647072  50507.0647072 45491.7576988  	2183.19019286 918.521027692  918.521027692 6543.97049442  	471.237404157 576.28553475  576.28553475 1643.74775828  	
57527.995243 50267.2868103  50267.2868103 45286.2226097  	2164.6789517 915.658766242  915.658766242 6512.4012626  	461.255983412 561.384739269  561.384739269 1617.59220466  	
57277.6134937 50049.9282886  50049.9282886 45099.5447523  	2147.07182521 914.095102673  914.095102673 6484.85375139  	451.563806736 547.000507421  547.000507421 1592.27095065  	
57049.1441185 49851.9958654  49851.9958654 44929.1882389  	2130.32517161 913.711976055  913.711976055 6460.9297125  	442.142696528 533.097190319  533.097190319 1567.71782362  	
56840.141975 49671.3167214  49671.3167214 44773.3185683  	2114.41000226 914.423238818  914.423238818 6440.34364866  	432.983694201 519.655809574  519.655809574 1543.89368725  	
56648.9604494 49506.4248445  49506.4248445 44630.7052647  	2099.31023913 916.167159478  916.167159478 6422.89705585  	424.085663812 506.671330262  506.671330262 1520.78249481  	
56474.6306351 49356.4529216  49356.4529216 44500.6299569  	2085.02035148 918.899443681  918.899443681 6408.45506391  	415.453820937 494.149835195  494.149835195 1498.38714459  	
56316.7444768 49221.0279782  49221.0279782 44382.7979094  	2071.54252888 922.586743786  922.586743786 6396.92505302  	407.098144533 482.105532749  482.105532749 1476.72504057  	
56175.3388547 49100.1680899  49100.1680899 44277.2504169  	2058.88354387 927.200691603  927.200691603 6388.23715972  	399.031679651 470.557617914  470.557617914 1455.82337779  	
56050.7782946 48994.178155  48994.178155 44184.2761422  	2047.05148732 932.71256587  932.71256587 6382.32691264  	391.268789579 459.527095482  459.527095482 1435.71430162  	
55943.6358026 48903.5443372  48903.5443372 44104.3209438  	2036.0525982 939.088770482  939.088770482 6379.12048894  	383.823458242 449.033748305  449.033748305 1416.43020403  	
55854.5736893 48828.8288698  48828.8288698 44037.8975886  	2025.88843135 946.287329088  946.287329088 6378.5231941  	376.707767443 439.093473638  439.093473638 1397.99948841  	
55784.2285682 48770.5689411  48770.5689411 43985.4985522  	2016.55359688 954.255581578  954.255581578 6380.41170407  	369.93067129 429.716203158  429.716203158 1380.44313403  	
55733.1064451 48729.1848622  48729.1848622 43947.516444  	2008.03425462 962.929194881  962.929194881 6384.6303702  	363.497161026 420.90456561  420.90456561 1363.77231629  	
55701.4944742 48704.9032537  48704.9032537 43924.1771031  	2000.30746192 972.232485776  972.232485776 6390.9915239  	357.40786377 412.653357521  412.653357521 1347.98720721  	
55689.3953187 48697.7003744  48697.7003744 43915.4899133  	1993.34136941 982.079921256  982.079921256 6399.27931466  	351.659061056 404.949780418  404.949780418 1333.07692309  	
55696.4881755 48707.2690292  48707.2690292 43921.2184363  	1987.09615912 992.378542312  992.378542312 6409.25626761  	346.243061479 397.774308827  397.774308827 1319.02044485  	
55722.1178016 48733.0100805  48733.0100805 43940.8723657  	1981.52554182 1003.0309763  1003.0309763 6420.67153168  	341.148827325 391.101992325  391.101992325 1305.78823915  	
55765.309895 48774.0469778  48774.0469778 43973.7195154  	1976.57859084 1013.93867634  1013.93867634 6433.26974374  	336.362742492 384.903975667  384.903975667 1293.34427263  	
55824.8085654 48829.2594518  48829.2594518 44018.8145537  	1972.20168775 1025.0050535  1025.0050535 6446.79954591  	331.869416667 379.149039768  379.149039768 1281.6481301  	
55899.1298468 48897.3309961  48897.3309961 44075.0398434  	1968.34038658 1036.13823668  1036.13823668 6461.02101806  	327.652442303 373.805010764  373.805010764 1270.65700704  	
55986.624466 48976.804167  48976.804167 44141.153201  	1964.94105364 1047.25328602  1047.25328602 6475.71156372  	323.695048831 368.839939749  368.839939749 1260.32742302  	
56085.5433482 49066.1379986  49066.1379986 44215.837609  	1961.95219758 1058.27377924  1058.27377924 6490.67005794  	319.980625887 364.223008858  364.223008858 1250.61657867  	
56194.1003491 49163.7627564  49163.7627564 44297.7487059  	1959.3254565 1069.13277073  1069.13277073 6505.71928923  	316.493109836 359.92516223  359.92516223 1241.48334126  	
56310.5281471 49268.1285233  49268.1285233 44385.5569881  	1957.0162511 1079.77318288  1079.77318288 6520.70688537  	313.217243609 355.919489354  355.919489354 1232.8888879  	
56433.1247696 49377.7454748  49377.7454748 44477.9828409  	1954.98414071 1090.14772455  1090.14772455 6535.50500193  	310.138728936 352.181404126  352.181404126 1224.79705992  	
56560.2896445 49491.2149296  49491.2149296 44573.823591  	1953.1929343 1100.21844706  1100.21844706 6550.00908336  	307.244293672 348.688668039  348.688668039 1217.17449229  	
