0.143870870478 0.0533943472563  0.0533943472563 0.0312280715785  	0.148754872836 -0.130601165878  -0.130601165878 0.154984638607  	0.0204283454035 0.024044795316  0.024044795316 0.0721942431823  	
0.151248502362 0.0532991112329  0.0532991112329 0.0301807634642  	0.13793258116 -0.124346658428  -0.124346658428 0.152206702305  	0.0210808216881 0.0253048466133  0.0253048466133 0.074618933524  	
0.157090859452 0.0524529781435  0.0524529781435 0.028931323411  	0.128476179623 -0.118678773453  -0.118678773453 0.149573109494  	0.0218187113146 0.0266938491521  0.0266938491521 0.0772006932452  	
0.161821318422 0.0510044120423  0.0510044120423 0.0275368003172  	0.120052795436 -0.113517467429  -0.113517467429 0.147127957107  	0.0225958620422 0.0281246916464  0.0281246916464 0.0797965949784  	
0.165799669273 0.0491531465814  0.0491531465814 0.0260876989466  	0.112228949316 -0.108644386069  -0.108644386069 0.144787652877  	0.0233861149827 0.0295493149493  0.0295493149493 0.0823245268706  	
0.169233372738 0.04710250541  0.04710250541 0.024679719759  	0.104838774681 -0.103944160381  -0.103944160381 0.14247044299  	0.0241743840847 0.0309418678764  0.0309418678764 0.0847413184588  	
0.172239052868 0.0450274853363  0.0450274853363 0.0233921282764  	0.0980314332347 -0.0994858561713  -0.0994858561713 0.140179646648  	0.0249515674615 0.0322877419593  0.0322877419593 0.0870238568263  	
0.174892311983 0.04305074245  0.04305074245 0.0222726041862  	0.0920464549529 -0.0954298112269  -0.0954298112269 0.137994863155  	0.0257110059377 0.03357628707  0.03357628707 0.0891565069171  	
0.177233191168 0.0412396807423  0.0412396807423 0.0213364445765  	0.087014585351 -0.0919018882182  -0.0919018882182 0.13600847661  	0.0264468693339 0.0347982500953  0.0347982500953 0.0911271227164  	
0.179291410055 0.039611722939  0.039611722939 0.0205737776762  	0.0829019180592 -0.0889339970964  -0.0889339970964 0.134278099709  	0.027153875766 0.0359462776786  0.0359462776786 0.0929285480089  	
0.181111924998 0.0381507434716  0.0381507434716 0.0199591600904  	0.0795442721748 -0.0864632881559  -0.0864632881559 0.132807562838  	0.0278277470447 0.0370165129289  0.0370165129289 0.0945621405909  	
0.182749448379 0.03682943068  0.03682943068 0.0194617722972  	0.0767348457951 -0.0843761603318  -0.0843761603318 0.131556341479  	0.0284662298895 0.038009808122  0.038009808122 0.0960387266367  	
0.184250085909 0.0356218887003  0.0356218887003 0.0190530267143  	0.0743016026163 -0.0825624992001  -0.0825624992001 0.130469114987  	0.0290697818117 0.0389314906672  0.0389314906672 0.0973758086878  	
0.1856395656 0.0345077381993  0.0345077381993 0.0187101625765  	0.0721348382778 -0.0809445619318  -0.0809445619318 0.129499730487  	0.029641260245 0.0397898934035  0.0397898934035 0.0985936555081  	
0.186922714988 0.0334730502025  0.0334730502025 0.0184167488338  	0.0701796745265 -0.0794797240968  -0.0794797240968 0.128619416627  	0.0301848882496 0.0405944484676  0.0405944484676 0.0997120312874  	
0.188090463359 0.03250947374  0.03250947374 0.0181616225111  	0.0684166051567 -0.0781509220138  -0.0781509220138 0.127814857349  	0.0307050997055 0.0413540250266  0.0413540250266 0.100748051217  	
0.189129152399 0.0316122555239  0.0316122555239 0.0179373802061  	0.0668418672372 -0.0769543187148  -0.0769543187148 0.127082467382  	0.0312056725858 0.0420758781126  0.0420758781126 0.10171522975  	
0.190028178578 0.0307782691987  0.0307782691987 0.0177389968846  	0.0654529823441 -0.0758890024215  -0.0758890024215 0.126422386008  	0.0316892956059 0.0427652678418  0.0427652678418 0.102623503442  	
0.190784027719 0.030004767812  0.030004767812 0.0175628057334  	0.0642417201655 -0.0749510695002  -0.0749510695002 0.125834170854  	0.0321575280383 0.0434255956172  0.0434255956172 0.103479827042  	
0.191400805736 0.0292888491761  0.0292888491761 0.0174058790183  	0.063193440261 -0.074132132071  -0.074132132071 0.125314944877  	0.0326110120595 0.0440588196905  0.0440588196905 0.104288957662  	
0.191888579105 0.0286273209119  0.0286273209119 0.017265726193  	0.0622896530792 -0.0734205243532  -0.0734205243532 0.12485949373  	0.033049780144 0.044665939273  0.044665939273 0.105054185299  	
0.192260984518 0.0280167349114  0.0280167349114 0.0171401774259  	0.0615109572149 -0.0728032460574  -0.0728032460574 0.1244612337  	0.0334735437307 0.0452474167521  0.0452474167521 0.105777908747  	
0.192533078873 0.0274534887448  0.0274534887448 0.017027343733  	0.0608390413055 -0.0722675091278  -0.0722675091278 0.124113203469  	0.0338819103453 0.0458034863645  0.0458034863645 0.106462039791  	
0.192719815501 0.0269339452691  0.0269339452691 0.0169255948282  	0.0602576369764 -0.0718016088772  -0.0718016088772 0.123808732957  	0.0342745220107 0.0463343496904  0.0463343496904 0.107108258358  	
0.19283514521 0.0264545405506  0.0264545405506 0.0168335345467  	0.0597527632345 -0.0713952622592  -0.0713952622592 0.123541780085  	0.034651129857 0.0468402822198  0.0468402822198 0.107718156398  	
0.192891584566 0.0260118651708  0.0260118651708 0.0167499720901  	0.0593126082913 -0.0710396354965  -0.0710396354965 0.123307042245  	0.0350116249138 0.0473216797485  0.0473216797485 0.108293308254  	
0.192900080557 0.0256027164654  0.0256027164654 0.0166738923604  	0.0589272711364 -0.0707272273039  -0.0707272273039 0.123099945943  	0.0353560421508 0.047779068482  0.047779068482 0.108835297343  	
0.192870041846 0.0252241261603  0.0252241261603 0.0166044282863  	0.0585884761464 -0.0704517028025  -0.0704517028025 0.122916582516  	0.0356845498462 0.0482130954907  0.0482130954907 0.109345719326  	
0.192809453134 0.0248733699058  0.0248733699058 0.0165408365939  	0.0582893083476 -0.0702077238411  -0.0702077238411 0.12275362666  	0.0359974319661 0.048624509911  0.048624509911 0.109826173989  	
0.192725024049 0.0245479646664  0.0245479646664 0.0164824773594  	0.0580239843307 -0.0699907941881  -0.0699907941881 0.12260825508  	0.0362950680946 0.04901414091  0.04901414091 0.110278252676  	
0.192622346202 0.0242456585516  0.0242456585516 0.0164287970892  	0.05778765985 -0.0697971250061  -0.0697971250061 0.122478072209  	0.0365779134421 0.0493828756869  0.0493828756869 0.110703524899  	
0.19250604491 0.0239644163192  0.0239644163192 0.0163793148408  	0.0575762701735 -0.0696235204964  -0.0696235204964 0.122361045081  	0.0368464802561 0.0497316391751  0.0497316391751 0.111103525926  	
0.192379919211 0.023702402732  0.023702402732 0.016333610864  	0.0573863981151 -0.069467281632  -0.069467281632 0.122255447308  	0.0371013212536 0.0500613762006  0.0500613762006 0.111479746163  	
0.192247067581 0.0234579651848  0.0234579651848 0.0162913172866  	0.0572151649829 -0.069326125449  -0.069326125449 0.122159811346  	0.0373430152994 0.0503730363427  0.0503730363427 0.111833622612  	
0.192109998787 0.0232296165122  0.0232296165122 0.0162521104466  	0.0570601403738 -0.0691981174905  -0.0691981174905 0.122072888011  	0.0375721553275 0.0506675614724  0.0506675614724 0.11216653243  	
0.191970728341 0.0230160185292  0.0230160185292 0.0162157045466  	0.0569192674711 -0.0690816153006  -0.0690816153006 0.121993612242  	0.0377893383818 0.0509458757874  0.0509458757874 0.112479788423  	
0.19183086155 0.0228159666299  0.0228159666299 0.016181846373  	0.0567908011176 -0.0689752211819  -0.0689752211819 0.121921074208  	0.037995157584 0.0512088780957  0.0512088780957 0.112774636286  	
0.191691664426 0.0226283756053  0.0226283756053 0.0161503108757  	0.0566732564446 -0.0688777427147  -0.0688777427147 0.121854494946  	0.0381901958114 0.0514574360633  0.0514574360633 0.113052253319  	
0.191554123766 0.0224522667419  0.0224522667419 0.0161208974471  	0.0565653662377 -0.0687881597796  -0.0687881597796 0.121793205863  	0.0383750208555 0.0516923821396  0.0516923821396 0.113313748386  	
0.191418997734 0.0222867561889  0.0222867561889 0.0160934267744  	0.0564660455434 -0.068705597024  -0.068705597024 0.121736631505  	0.0385501818416 0.0519145108871  0.0519145108871 0.113560162867  	
