0.0417587808783 0.0558932749505  0.0558932749505 0.1178429452  	0.188359440393 0.0194045289297  0.0194045289297 0.0156452024533  	0.0549743711212 -0.0674536746724  -0.0674536746724 0.120867727093  	
0.0417707347959 0.0559077793987  0.0559077793987 0.117858105575  	0.188346533698 0.0193940927513  0.0193940927513 0.0156436913172  	0.0549695611216 -0.0674495985773  -0.0674495985773 0.120864862215  	
0.0417821866574 0.0559216724328  0.0559216724328 0.117872623753  	0.188334158307 0.0193840968204  0.0193840968204 0.0156422446134  	0.0549649580587 -0.0674456975882  -0.0674456975882 0.120862120179  	
0.0417931580215 0.0559349804899  0.0559349804899 0.117886527758  	0.188322292668 0.0193745219406  0.0193745219406 0.0156408594905  	0.0549605524241 -0.06744196368  -0.06744196368 0.120859495374  	
0.0418036695042 0.0559477288357  0.0559477288357 0.117899844353  	0.188310915976 0.0193653498105  0.0193653498105 0.0156395332301  	0.0549563352288 -0.0674383892644  -0.0674383892644 0.120856982494  	
0.0418137408165 0.0559599416129  0.0559599416129 0.117912599089  	0.188300008181 0.0193565629758  0.0193565629758 0.0156382632403  	0.0549522979611 -0.0674349671548  -0.0674349671548 0.12085457651  	
0.0418233908016 0.0559716418891  0.0559716418891 0.117924816362  	0.188289549988 0.0193481447844  0.0193481447844 0.0156370470498  	0.0549484325497 -0.0674316905349  -0.0674316905349 0.120852272653  	
0.0418326374725 0.0559828517035  0.0559828517035 0.117936519467  	0.188279522851 0.0193400793448  0.0193400793448 0.015635882302  	0.0549447313323 -0.0674285529326  -0.0674285529326 0.120850066393  	
0.0418414980478 0.0559935921134  0.0559935921134 0.117947730643  	0.188269908953 0.0193323514876  0.0193323514876 0.0156347667492  	0.0549411870276 -0.0674255481965  -0.0674255481965 0.120847953423  	
0.0418499889872 0.0560038832382  0.0560038832382 0.117958471125  	0.188260691193 0.0193249467287  0.0193249467287 0.0156336982474  	0.0549377927105 -0.067422670475  -0.067422670475 0.120845929647  	
0.0418581260259 0.0560137443029  0.0560137443029 0.117968761194  	0.188251853164 0.0193178512356  0.0193178512356 0.0156326747509  	0.0549345417902 -0.067419914198  -0.067419914198 0.120843991161  	
0.0418659242067 0.0560231936785  0.0560231936785 0.117978620218  	0.18824337913 0.0193110517952  0.0193110517952 0.0156316943078  	0.0549314279901 -0.0674172740602  -0.0674172740602 0.120842134251  	
0.041873397912 0.0560322489223  0.0560322489223 0.117988066696  	0.188235254003 0.0193045357836  0.0193045357836 0.0156307550552  	0.0549284453297 -0.0674147450057  -0.0674147450057 0.120840355372  	
0.0418805608939 0.0560409268153  0.0560409268153 0.117997118301  	0.188227463319 0.0192982911379  0.0192982911379 0.0156298552148  	0.0549255881084 -0.0674123222143  -0.0674123222143 0.120838651148  	
0.0418874263028 0.056049243398  0.056049243398 0.118005791915  	0.188219993214 0.0192923063287  0.0192923063287 0.015628993089  	0.0549228508896 -0.0674100010886  -0.0674100010886 0.120837018355  	
0.0418940067148 0.0560572140052  0.0560572140052 0.118014103672  	0.188212830404 0.0192865703356  0.0192865703356 0.0156281670566  	0.0549202284873 -0.0674077772424  -0.0674077772424 0.120835453918  	
