1.47474450793 0.0295179436459  0.0295179436459 0.314834554321  	0.0576989389023 -0.0446825881502  -0.0446825881502 0.11736424138  	0.274210446539 -0.124161521949  -0.124161521949 0.222618374302  	
1.47161035932 0.0324498998256  0.0324498998256 0.314018964827  	0.0198594569941 -0.0165677878612  -0.0165677878612 0.0536529804769  	0.058536252704 -0.0676408697228  -0.0676408697228 0.141926211341  	
1.43439459004 0.0674770819057  0.0674770819057 0.303624948883  	0.0146594653713 -0.00937096434553  -0.00937096434553 0.0323651640253  	0.0240915825572 -0.0266088162955  -0.0266088162955 0.0689167501087  	
1.3051186228 0.18027132991  0.18027132991 0.270186237509  	0.0158202368205 -0.00825734659484  -0.00825734659484 0.0331593002459  	0.0192705903823 -0.0208039293029  -0.0208039293029 0.0581044825474  	
1.19478038045 0.254232687437  0.254232687437 0.256820667746  	0.0175091767685 -0.0113043454636  -0.0113043454636 0.0491276736377  	0.0163721358701 -0.0174130395491  -0.0174130395491 0.0470969288168  	
1.09167445842 0.302686409628  0.302686409628 0.257502142096  	0.0196152332281 -0.0164075447623  -0.0164075447623 0.0713361534212  	0.0148526008205 -0.0142686669825  -0.0142686669825 0.0390990787178  	
0.997524169082 0.332248459872  0.332248459872 0.263521922229  	0.0224010955571 -0.0237408332544  -0.0237408332544 0.10235303868  	0.0167221486467 -0.014449203189  -0.014449203189 0.0394988723239  	
0.914689799281 0.350362296625  0.350362296625 0.271148491211  	0.026686649621 -0.0347449193131  -0.0347449193131 0.132857162446  	0.0212775361878 -0.0181185499352  -0.0181185499352 0.0448811309124  	
0.85432843694 0.35810126731  0.35810126731 0.277591335136  	0.031716131943 -0.0465681725874  -0.0465681725874 0.157760191827  	0.0258360310405 -0.0262214063235  -0.0262214063235 0.0589410449228  	
0.792128628394 0.360925313927  0.360925313927 0.28483788949  	0.0363749255706 -0.0556796171251  -0.0556796171251 0.173741850768  	0.0297285673849 -0.0337255353944  -0.0337255353944 0.0710112956919  	
0.722078881891 0.361230146015  0.361230146015 0.292715022638  	0.036457028826 -0.0555934277487  -0.0555934277487 0.173294087239  	0.0284813214444 -0.0274951667896  -0.0274951667896 0.0580778152363  	
0.665925724454 0.359511936743  0.359511936743 0.29894498967  	0.0326120980111 -0.0485723718868  -0.0485723718868 0.161030305223  	0.0311961816933 -0.0213289536853  -0.0213289536853 0.042486028513  	
0.613536959219 0.355608847019  0.355608847019 0.304932696674  	0.0297930024241 -0.0423612766268  -0.0423612766268 0.148148482771  	0.0430789384618 -0.0218144701637  -0.0218144701637 0.0344033937284  	
0.551437606553 0.346814579842  0.346814579842 0.310723328665  	0.0292573895189 -0.0395908328003  -0.0395908328003 0.13956376633  	0.0622822098548 -0.0275783801516  -0.0275783801516 0.0324381987704  	
0.477977016816 0.329988535334  0.329988535334 0.314289460376  	0.0297641406013 -0.0390098704707  -0.0390098704707 0.134907297163  	0.0846657013138 -0.0357722259316  -0.0357722259316 0.0338659729611  	
0.405283556251 0.306853404574  0.306853404574 0.313281449624  	0.0304005974849 -0.0393071046941  -0.0393071046941 0.132987015998  	0.106069609321 -0.0437322133728  -0.0437322133728 0.0363450554024  	
0.348527111312 0.284366982544  0.284366982544 0.309201484334  	0.0308946296552 -0.0398048704336  -0.0398048704336 0.132529228832  	0.128115537314 -0.0500941019507  -0.0500941019507 0.0377408809923  	
0.305998276889 0.265173582601  0.265173582601 0.304428112563  	0.0313201427368 -0.040347282441  -0.040347282441 0.132672440906  	0.150328093968 -0.0541437896172  -0.0541437896172 0.0375805139433  	
0.271146793982 0.247887038759  0.247887038759 0.299168261821  	0.0317187012652 -0.0409453504685  -0.0409453504685 0.133362492112  	0.171933053203 -0.056231032716  -0.056231032716 0.0365056067192  	
0.240724329776 0.231283325033  0.231283325033 0.292986244255  	0.0321122157337 -0.0416592662983  -0.0416592662983 0.134722315483  	0.192898964924 -0.0569554971931  -0.0569554971931 0.0350230754407  	
0.213599732737 0.214721963494  0.214721963494 0.285456794718  	0.0325300754173 -0.0425302513599  -0.0425302513599 0.136696127037  	0.213572497258 -0.0568355762649  -0.0568355762649 0.0333534221752  	
0.188429000008 0.197819621954  0.197819621954 0.276492970054  	0.0329992976953 -0.0435599082453  -0.0435599082453 0.139094920449  	0.233709442112 -0.0559249407771  -0.0559249407771 0.0316500481453  	
0.164287747764 0.180351674799  0.180351674799 0.266034658632  	0.0335311578786 -0.0447346435531  -0.0447346435531 0.14177574554  	0.252627428508 -0.0543707534206  -0.0543707534206 0.0300571003961  	
0.141901064597 0.162903911838  0.162903911838 0.254333480903  	0.0341344731688 -0.0460361581945  -0.0460361581945 0.144614094514  	0.269375246233 -0.0525392783844  -0.0525392783844 0.0286820618217  	
0.123580527548 0.14728151146  0.14728151146 0.242527539385  	0.0348080008477 -0.0474258150233  -0.0474258150233 0.147470146883  	0.283132376911 -0.050830580436  -0.050830580436 0.0275716539934  	
0.110643035757 0.135153268986  0.135153268986 0.23231773124  	0.0355324638352 -0.0488407797342  -0.0488407797342 0.150197624955  	0.293672325575 -0.049287117778  -0.049287117778 0.0267172950183  	
0.102072831943 0.126579166067  0.126579166067 0.224597256098  	0.0362780144179 -0.0502258079249  -0.0502258079249 0.152718352723  	0.30119812862 -0.0477786287034  -0.0477786287034 0.0260785249356  	
0.0963327418453 0.12066070664  0.12066070664 0.219104363604  	0.0370180666028 -0.0515511463691  -0.0515511463691 0.155027560171  	0.30626482563 -0.0463346879572  -0.0463346879572 0.0255975130008  	
0.092384464698 0.1165399384  0.1165399384 0.21522975931  	0.0377364021247 -0.0528021628113  -0.0528021628113 0.157135428978  	0.3095286336 -0.0450305568512  -0.0450305568512 0.025224236522  	
0.0896274718954 0.113642931258  0.113642931258 0.21248218979  	0.0384249026902 -0.0539724223286  -0.0539724223286 0.159052013663  	0.311520468246 -0.0438981966242  -0.0438981966242 0.024924176028  	
0.0876946553744 0.111600195467  0.111600195467 0.210529022185  	0.0390797411809 -0.0550608642386  -0.0550608642386 0.160789886942  	0.312622288197 -0.0429318384997  -0.0429318384997 0.0246749540783  	
0.0863400077606 0.110160548658  0.110160548658 0.209141545148  	0.0396994329899 -0.0560699988461  -0.0560699988461 0.162364622183  	0.313107311773 -0.0421090982613  -0.0421090982613 0.0244620777463  	
0.0853899498089 0.109145596615  0.109145596615 0.208156117985  	0.040284060639 -0.0570046136116  -0.0570046136116 0.163793439779  	0.313173137958 -0.0414038102086  -0.0414038102086 0.0242759601437  	
0.084720652679 0.108427164206  0.108427164206 0.207453920084  	0.0408348594173 -0.0578708272923  -0.0578708272923 0.165093792894  	0.312962063652 -0.0407917848407  -0.0407917848407 0.0241100699927  	
0.0842445582521 0.107913895988  0.107913895988 0.206949238664  	0.0413538770298 -0.058675379316  -0.058675379316 0.166282360275  	0.312574625295 -0.0402527904266  -0.0402527904266 0.0239598209837  	
0.083900625233 0.107541614721  0.107541614721 0.206581173741  	0.0418436619415 -0.0594251057097  -0.0594251057097 0.167374445112  	0.312080004123 -0.0397707602688  -0.0397707602688 0.0238219027438  	
0.0836468457735 0.107265861809  0.107265861809 0.206307130101  	0.0423069973784 -0.0601265787333  -0.0601265787333 0.16838368929  	0.311524453561 -0.0393332814135  -0.0393332814135 0.0236938672061  	
0.0834545895331 0.107056173831  0.107056173831 0.206097696644  	0.0427466972663 -0.0607858858608  -0.0607858858608 0.169322006699  	0.310937986666 -0.0389308864674  -0.0389308864674 0.023573864559  	
0.0833044650368 0.10689183082  0.10689183082 0.205932749916  	0.0431654660607 -0.0614085175303  -0.0614085175303 0.170199653226  	0.310339455 -0.0385563787215  -0.0385563787215 0.0234604698929  	
0.0831833794376 0.106758797257  0.106758797257 0.205798595994  	0.0435658135639 -0.0619993318675  -0.0619993318675 0.171025370732  	0.309740242848 -0.0382042712191  -0.0382042712191 0.0233525668286  	
0.0830824962257 0.10664757632  0.10664757632 0.205685936292  	0.0439500114584 -0.0625625685803  -0.0625625685803 0.171806561934  	0.309146859977 -0.0378703511806  -0.0378703511806 0.0232492679334  	
0.0829958393178 0.106551732418  0.106551732418 0.205588451879  	0.044320078522 -0.0631018906696  -0.0631018906696 0.172549469275  	0.308562710885 -0.0375513541285  -0.0375513541285 0.0231498593548  	
0.0829193495144 0.106466887078  0.106466887078 0.205501833866  	0.0446777838661 -0.0636204391149  -0.0636204391149 0.173259342753  	0.307989275605 -0.0372447249999  -0.0372447249999 0.0230537616508  	
0.0828502514813 0.106390042575  0.106390042575 0.205423126557  	0.0450246603891 -0.0641208910801  -0.0641208910801 0.173940589617  	0.307426883537 -0.0369484447821  -0.0369484447821 0.0229605016127  	
0.0827866310888 0.106319128981  0.106319128981 0.20535028573  	0.0453620231653 -0.0646055161409  -0.0646055161409 0.174596903671  	0.306875212466 -0.0366609051168  -0.0366609051168 0.0228696916594  	
0.0827271539765 0.106252701883  0.106252701883 0.205281882913  	0.0456909894466 -0.0650762277023  -0.0650762277023 0.175231374663  	0.306333605381 -0.0363808174744  -0.0363808174744 0.0227810145255  	
0.0826708783591 0.106189740971  0.106189740971 0.205216907886  	0.0460124983366 -0.0655346284718  -0.0655346284718 0.175846579614  	0.305801268229 -0.0361071470486  -0.0361071470486 0.0226942117042  	
0.0826171304746 0.106129515856  0.106129515856 0.205154636843  	0.0463273291288 -0.0659820498477  -0.0659820498477 0.176444658462  	0.305277390827 -0.0358390642678  -0.0358390642678 0.022609074586  	
0.0825654215727 0.106071496542  0.106071496542 0.205094544306  	0.0466361178898 -0.0664195856382  -0.0664195856382 0.177027376513  	0.304761218739 -0.035575908853  -0.035575908853 0.0225254375484  	
0.0825153924202 0.106015293519  0.106015293519 0.205036244123  	0.0469393722252 -0.0668481207876  -0.0668481207876 0.17759617601  	0.304252094159 -0.0353171628095  -0.0353171628095 0.0224431724664  	
0.0824667760306 0.10596061751  0.10596061751 0.204979449761  	0.0472374843699 -0.0672683558828  -0.0672683558828 0.178152218924  	0.303749477423 -0.0350624297749  -0.0350624297749 0.0223621842519  	
0.0824193724721 0.105907252241  0.105907252241 0.204923947447  	0.0475307428429 -0.0676808282142  -0.0676808282142 0.178696422734  	0.303252956457 -0.0348114188688  -0.0348114188688 0.0222824071337  	
0.0823730316901 0.105855035861  0.105855035861 0.204869577812  	0.0478193429505 -0.0680859301058  -0.0680859301058 0.179229490741  	0.302762248744 -0.034563931705  -0.034563931705 0.0222038014549  	
0.0823276416563 0.10580384812  0.10580384812 0.204816223211  	0.0481033964158 -0.068483925154  -0.068483925154 0.17975193816  	0.302277198609 -0.034319851586  -0.034319851586 0.022126350823  	
0.0822831200627 0.105753601366  0.105753601366 0.204763798819  	0.0483829403944 -0.0688749629188  -0.0688749629188 0.180264115035  	0.301797771472 -0.0340791341624  -0.0340791341624 0.0220500594821  	
0.082239408377 0.1057042341  0.1057042341 0.204712246233  	0.0486579460941 -0.0692590925183  -0.0692590925183 0.18076622681  	0.301324046055 -0.0338417990285  -0.0338417990285 0.0219749498126  	
0.0821964674707 0.105655706215  0.105655706215 0.204661528736  	0.0489283271731 -0.069636275482  -0.069636275482 0.181258353201  	0.300856205063 -0.0336079218758  -0.0336079218758 0.0219010598904  	
0.082154274294 0.105607995374  0.105607995374 0.204611627678  	0.0491939480383 -0.0700063981267  -0.0700063981267 0.181740465878  	0.300394524664 -0.0333776269335  -0.0333776269335 0.0218284410607  	
0.0821128192423 0.105561094117  0.105561094117 0.204562539569  	0.0494546321189 -0.0703692836342  -0.0703692836342 0.182212445297  	0.299939362953 -0.0331510795247  -0.0331510795247 0.0217571555021  	
0.0820721039785 0.105515007463  0.105515007463 0.20451427365  	0.0497101701347 -0.0707247039262  -0.0707247039262 0.182674096925  	0.299491147533 -0.0329284786383  -0.0329284786383 0.0216872737786  	
0.0820321395549 0.105469750828  0.105469750828 0.204466849771  	0.0499603283392 -0.0710723913639  -0.0710723913639 0.183125166969  	0.299050362374 -0.0327100494868  -0.0327100494868 0.0216188723886  	
0.0819929447295 0.105425348145  0.105425348145 0.204420296457  	0.050204856672 -0.0714120502306  -0.0714120502306 0.183565357641  	0.298617534119 -0.0324960360699  -0.0324960360699 0.0215520313387  	
0.0819545444137 0.105381830126  0.105381830126 0.204374649114  	0.0504434967264 -0.0717433679097  -0.0717433679097 0.1839943419  	0.298193218056 -0.0322866938121  -0.0322866938121 0.0214868317746  	
0.0819169682129 0.105339232622  0.105339232622 0.204329948318  	0.0506759894144 -0.072066025628  -0.072066025628 0.184411777562  	0.29777798402 -0.0320822823716  -0.0320822823716 0.0214233537153  	
0.0818802490408 0.105297595054  0.105297595054 0.204286238185  	0.0509020821971 -0.0723797086092  -0.0723797086092 0.184817320623  	0.2973724025 -0.0318830587418  -0.0318830587418 0.0213616739322  	
0.0818444218036 0.105256958927  0.105256958927 0.204243564817  	0.0511215357487 -0.0726841154748  -0.0726841154748 0.185210637609  	0.296977031288 -0.031689270777  -0.031689270777 0.0213018640206  	
0.0818095221569 0.105217366427  0.105217366427 0.204201974821  	0.0513341299291 -0.0729789667308  -0.0729789667308 0.185591416786  	0.296592402938 -0.0315011512725  -0.0315011512725 0.0212439887017  	
0.0817755853472 0.105178859105  0.105178859105 0.204161513941  	0.0515396689567 -0.0732640121976  -0.0732640121976 0.185959378038  	0.296219013371 -0.0313189127172  -0.0313189127172 0.0211881043907  	
0.0817426451497 0.10514147668  0.10514147668 0.204122225798  	0.0517379856996 -0.0735390372659  -0.0735390372659 0.186314281284  	0.295857311843 -0.03114274282  -0.03114274282 0.0211342580521  	
0.0817107329179 0.10510525596  0.10510525596 0.204084150765  	0.0519289450301 -0.0738038678996  -0.0738038678996 0.186655933331  	0.295507692509 -0.0309728008816  -0.0309728008816 0.0210824863575  	
0.0816798767581 0.105070229918  0.105070229918 0.204047324994  	0.0521124462225 -0.0740583743457  -0.0740583743457 0.186984193088  	0.295170487717 -0.0308092150551  -0.0308092150551 0.0210328151453  	
0.0816501008384 0.105036426911  0.105036426911 0.204011779611  	0.0522884244027 -0.0743024735535  -0.0743024735535 0.187298975159  	0.294845963099 -0.0306520805049  -0.0306520805049 0.0209852591753  	
0.0816214248401 0.105003870068  0.105003870068 0.203977540079  	0.0524568510926 -0.0745361303477  -0.0745361303477 0.187600251837  	0.294534314492 -0.0305014584445  -0.0305014584445 0.0209398221559  	
0.0815938635546 0.104972576846  0.104972576846 0.20394462574  	0.0526177339158 -0.0747593574345  -0.0747593574345 0.1878880536  	0.29423566661 -0.0303573760007  -0.0303573760007 0.0208964970204  	
0.0815674266232 0.10494255874  0.10494255874 0.203913049525  	0.052771115553 -0.0749722143533  -0.0749722143533 0.188162468238  	0.293950073357 -0.0302198268336  -0.0302198268336 0.0208552664152  	
