172.935136748 80.5916354519 170.280401817 803.070428036 2027.21052738 408.575478977 124.049562386 309.286829206 213.003634701 93.2362777578 259.48578358 534.90551079 1837.8867081 467.301716854 351.022336862 339.158031356 443.288103517 120.637459002 212.769973726 1256.6514605 860.101396167 704.539528689 241.596834202 256.415244199 	582.585560534 566.48300289 599.730873667 670.93900807 665.142643983 480.278757922 246.991544324 283.84860861 523.107040398 633.299573968 624.343246381 568.442335684 624.713973714 497.650324587 348.556462625 275.887042642 873.528381455 700.508025428 537.915614106 499.777625323 592.887080108 477.380915743 170.551645735 243.450712103 	364.308513263 296.31503728 553.196609399 981.998347848 1183.48792742 260.627760611 127.087680999 328.978123174 386.608992681 471.779735341 419.158137134 813.538255517 1199.54847704 263.179907553 218.10454201 324.081952727 919.320140414 317.722171587 371.450248601 704.634284855 1144.53508478 264.930020191 64.8983568486 308.509692727 	
7.27039230848 7.86566358106 55.2521089057 911.414425007 1924.2095051 536.403475474 252.43755818 401.146871443 5.9509412349 6.60024316579 16.7845411102 137.729513096 1501.3246794 919.223632507 891.43816881 616.948280679 13.8968508299 23.9346202503 60.6668286351 455.280706207 305.39440741 1987.97684717 1155.49126368 93.3584758111 	722.314756694 702.962804015 638.06390591 520.281590571 427.917850286 552.106705777 296.948184247 235.4042025 637.43997798 755.731444094 683.902333579 470.431917418 438.633650812 557.469757603 339.881389919 212.509528595 950.402985429 870.291152357 602.074610308 398.590530565 463.37661735 459.5323016 146.855180827 204.876621563 	160.757209055 151.184713631 573.582208049 1216.49964904 1322.88885208 177.711715372 45.7168214674 447.658831301 190.487154603 293.194934556 523.039971107 1060.44420943 1173.62687717 157.080285645 251.614370088 446.512197401 773.774378513 177.600517325 390.37280604 913.606960077 1188.19416883 189.759357525 31.448343862 431.243467831 	
4.21178147178 5.4401457695 49.4448252442 658.699517894 1348.83536103 1198.04600079 443.873012503 387.449355295 3.46012375891 4.68260640963 13.0229610541 139.929512556 1072.83981358 1241.58448594 1188.08359741 432.396899304 6.12752349517 16.0517418837 59.8700281432 473.074037706 974.689474908 1621.05579444 657.072473754 288.058925671 	964.191105994 929.950985942 723.992945607 409.904376637 264.012959298 384.940103097 283.293291972 135.714231454 839.197959862 976.216911455 843.789964902 402.992749389 346.524777037 419.016360961 161.127261131 107.134015263 1211.123802 1128.32559833 624.291740854 370.684413911 348.453077321 234.214312124 77.1789878233 101.728067643 	209.780865603 216.273634947 722.523652204 1205.33571463 1015.23700074 179.225115144 38.9782970417 508.645719683 242.9820473 372.584658591 594.933857474 1191.65578246 891.775794754 145.490147838 150.589362394 505.988349192 790.447230884 302.473881546 683.342627373 779.646060538 836.91575427 182.574316775 24.7358076563 495.864320958 	
2.20529506911 3.07381764133 42.2356187902 664.360253184 1268.77865024 1114.4837854 508.062778232 492.799801442 1.84072443711 2.5552154492 9.51259590584 132.658830944 1094.29138692 1275.00020919 1057.7507762 522.390260947 3.21305585868 11.3055178422 55.0812093225 440.172847482 1342.07147315 1334.11237155 481.767133354 428.276391445 	1060.68886768 999.914368359 755.49452573 379.957711882 264.576253745 299.819345068 213.869543713 121.679383825 929.968850755 1048.23542477 863.794923961 409.243309047 357.991255848 270.790085015 124.290839908 91.6853106978 1338.74226788 1181.77985577 630.559208108 388.601025472 235.460614079 161.705031094 79.6857353662 79.46626223 	218.844283991 274.175155614 877.704972433 1285.00101948 855.822326884 161.041403055 30.2061095104 393.204729036 244.700438852 455.011296979 786.897267461 1371.17828647 687.183834194 119.206374362 41.6658891148 390.156612563 856.871998658 441.323729108 860.7857398 798.858382487 539.878951679 196.42246668 18.7235010528 383.135230535 	
1.45095054606 2.20769777423 43.8463357714 650.247031147 1245.83306607 1095.67672672 499.408171771 557.330020205 1.21777131042 1.80601179864 8.60665808172 137.508353904 1065.50263438 1251.82011479 1043.59236854 585.946087205 2.45839346568 9.36975698442 57.1658115391 447.021309893 1324.9054688 1293.10822651 466.074600173 495.896432627 	1121.44926913 1003.33892332 688.52952166 343.947436818 266.059366375 317.540291124 230.26635505 124.868836522 981.657570241 1026.80383962 780.36267954 404.069078442 376.750215376 294.720996907 138.713885427 92.9217344459 1378.18959059 1114.87296057 603.538114702 393.257621081 253.381828414 184.414637386 90.6781506051 77.6670966515 	222.556501648 362.502658161 988.780144225 1259.13567294 796.574243784 150.953478604 25.5633588386 289.933941795 244.985723376 572.295566035 952.031330163 1277.05103161 636.375550639 101.127246289 24.7884393279 287.345112561 862.974868938 655.095089381 889.488860596 739.632603447 475.904843997 175.252443435 15.3584780006 282.292812206 	
0.718809370576 1.49610195087 42.6509818532 648.690333528 1248.14190898 1100.19542521 497.352710926 556.753728173 0.637799005638 1.17012590492 7.5773739468 146.048655111 1062.11964238 1251.12098425 1041.43183994 585.893579458 1.90089273677 7.69729558901 58.6462447124 463.675518237 1324.63676928 1284.37519262 458.51176465 496.55632217 	1213.93721064 991.203528754 489.939065024 340.130567353 303.246197647 354.441474077 255.870420944 147.231535557 1063.74509946 949.295449993 634.701706182 424.304369499 412.972758453 335.936429277 162.91201686 112.132170273 1435.52663305 946.484810805 578.799173916 412.726084264 295.501291716 226.425542211 107.344768252 93.1916957843 	196.159214082 450.584174668 1223.9500619 1156.85065051 685.660457694 121.729593799 18.5889398595 242.476907493 214.173984779 728.11295655 1128.42103655 1133.90851371 562.443868998 74.9092924622 13.3521847179 240.678162229 836.752572949 937.788094634 883.922146714 656.846339373 398.378785937 133.453260202 10.5008852799 238.357914911 	
0.314454157131 1.00534552291 41.0265590928 652.214811767 1248.81755542 1099.0063002 493.763928142 559.851045699 0.253816434768 0.735559474591 6.60113819546 155.353646769 1059.85256652 1244.99488494 1038.22381056 589.984577104 1.04868990617 6.0797498734 59.7570069967 472.521946781 1327.10654997 1275.38100002 451.911265965 502.193790481 	1278.65515134 770.424639252 445.422870584 385.022438735 353.160126493 398.543206245 285.213309708 179.558257645 1126.29071454 830.865211627 512.661274207 442.18377243 469.292145203 385.342642059 188.758646765 140.605593173 1432.65238755 820.439788068 559.547349552 427.293315661 339.625423671 272.675180746 126.097116043 117.669438707 	220.91530751 752.361758744 1194.7811449 1018.93278131 595.082140404 102.747279592 14.8075433062 196.372044226 224.756712196 879.588627595 1211.24785135 1029.23165844 489.125853535 57.9045070233 8.94741169203 195.197378174 892.893104569 1076.42173736 868.703510318 608.128999865 343.302285572 105.529353872 7.05565307261 193.965355371 	
0.12625308576 0.647719529117 39.488542201 662.857764653 1249.8232122 1098.43540086 484.999592279 559.621515185 0.0991693276166 0.473031272834 5.88598156104 174.700213899 1059.61499987 1233.34801526 1033.01734098 588.861247825 0.605474655284 4.9547511613 62.8596740285 492.550841875 1327.33663021 1263.42688198 442.611658228 501.654087862 	1284.38449419 527.772833625 475.269852903 440.184363598 412.141698422 439.224107511 312.350344916 204.672304836 1137.1853393 627.691243253 488.392958799 495.295378934 542.560656605 431.27027574 209.742958966 163.861188399 1332.23936643 726.978666715 586.380517111 464.686181165 387.787613005 315.957454298 143.66024012 138.309961151 	275.321249762 996.464303398 1117.8471148 917.593913762 523.290568225 82.9522980444 10.9591216825 171.571430326 264.88929307 1079.27747663 1191.27757779 924.542772354 416.202383031 43.1509537747 5.80536660151 170.854176749 1022.4751671 1152.8718471 818.306985877 545.233428159 298.05896975 84.365064058 4.42239638181 170.266141581 	
